NP_027421.1	NP_027421.1; NP_001077869.1; NP_001318180.1; NP_001324640.1	486; 486; 486; 486	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_001319963.1	NP_001319963.1; NP_001329381.1	173; 173	Pfam	; 	; 	; 	; 	; 
NP_001319970.1	NP_001319970.1; NP_001329721.1	1437; 1428	Pfam	PF00931, PF07725, PF01582; 	NB-ARC domain, Leucine Rich Repeat, TIR domain; 	1.4E-16, 8.0E-8, 9.3E-50; 	IPR002182, IPR011713, IPR000157; 	NB-ARC, Leucine-rich repeat 3, Toll/interleukin-1 receptor homology (TIR) domain; 
NP_001319976.1	NP_001319976.1; NP_001329531.1; NP_001329532.1	1828; 1820; 1821	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001320033.1	NP_001320033.1; NP_001328263.1	142; 142	Pfam	; 	; 	; 	; 	; 
NP_001320034.1	NP_001320034.1; NP_001329779.1	162; 162	Pfam	; 	; 	; 	; 	; 
NP_001320044.1	NP_001320044.1; NP_001328177.1	666; 664	Pfam	; 	; 	; 	; 	; 
NP_001320045.1	NP_001320045.1; NP_001328061.1	507; 507	Pfam	; 	; 	; 	; 	; 
NP_001320046.1	NP_001320046.1; NP_001329083.1; NP_001329084.1	147; 147; 147	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001320048.1	NP_001320048.1; NP_001327975.1	964; 964	Pfam	; 	; 	; 	; 	; 
NP_001320051.1	NP_001320051.1; NP_001328973.1	172; 172	Pfam	; 	; 	; 	; 	; 
NP_001320053.1	NP_001320053.1; NP_001328600.1; NP_001328598.1; NP_001328601.1	314; 309; 322; 327	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_001320057.1	NP_001320057.1; NP_001329908.1	920; 920	Pfam	; 	; 	; 	; 	; 
NP_001320066.1	NP_001320066.1; NP_001329324.1	40; 40	Pfam	; 	; 	; 	; 	; 
NP_001320075.1	NP_001320075.1; NP_001328238.1; NP_001328241.1	256; 256; 256	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001320076.1	NP_001320076.1; NP_001328421.1	1208; 1199	Pfam	; 	; 	; 	; 	; 
NP_001320084.1	NP_001320084.1; NP_001329392.1	451; 457	Pfam	; 	; 	; 	; 	; 
NP_001320090.1	NP_001320090.1; NP_001328443.1	124; 126	Pfam	; PF03330	; Lytic transglycolase	; 1.6E-18	; IPR009009	; RlpA-like protein, double-psi beta-barrel domain
NP_001320096.1	NP_001320096.1; NP_001328345.1	2619; 2624	Pfam	; 	; 	; 	; 	; 
NP_001320098.1	NP_001320098.1; NP_001328866.1	624; 624	Pfam	; 	; 	; 	; 	; 
NP_001320110.1	NP_001320110.1; NP_001329847.1	245; 238	Pfam	; 	; 	; 	; 	; 
NP_001320111.1	NP_001320111.1; NP_001329553.1	782; 782	Pfam	; 	; 	; 	; 	; 
NP_001320133.1	NP_001320133.1; NP_001329732.1	958; 958	Pfam	; 	; 	; 	; 	; 
NP_001320143.1	NP_001320143.1; NP_001328251.1; NP_001328253.1; NP_001328254.1	1155; 1157; 1153; 1143	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_001320153.1	NP_001320153.1; NP_001328589.1	262; 264	Pfam	; 	; 	; 	; 	; 
NP_001320203.1	NP_001320203.1; NP_001320206.1	563; 563	Pfam	; 	; 	; 	; 	; 
NP_001320204.1	NP_001320204.1; NP_001320209.1; NP_001320205.1	662; 662; 657	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001320211.1	NP_001320211.1; NP_001320212.1	139; 139	Pfam	; 	; 	; 	; 	; 
NP_001320215.1	NP_001320215.1; NP_001320216.1; NP_001320217.1	212; 212; 212	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001320223.1	NP_001320223.1; NP_001320226.1	491; 491	Pfam	; 	; 	; 	; 	; 
NP_001320230.1	NP_001320230.1; NP_001320231.1; NP_001320232.1	499; 499; 499	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001320234.1	NP_001320234.1; NP_001320235.1	57; 57	Pfam	; 	; 	; 	; 	; 
NP_001320249.1	NP_001320249.1; NP_001320251.1	258; 258	Pfam	; 	; 	; 	; 	; 
NP_001320255.1	NP_001320255.1; NP_001320256.1; NP_001320257.1	780; 780; 780	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001320260.1	NP_001320260.1; NP_001320265.1; NP_001320261.1	584; 584; 593	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001320262.1	NP_001320262.1; NP_001320266.1; NP_001320264.1	724; 724; 727	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001320267.1	NP_001320267.1; NP_001320270.1	689; 689	Pfam	; 	; 	; 	; 	; 
NP_001320274.1	NP_001320274.1; NP_001320276.1; NP_001320275.1	325; 325; 323	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001320277.1	NP_001320277.1; NP_001320278.1; NP_001320279.1; NP_001320280.1	347; 347; 347; 347	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_001320284.1	NP_001320284.1; NP_001320285.1	518; 518	Pfam	; 	; 	; 	; 	; 
NP_001320293.1	NP_001320293.1; NP_001320294.1	111; 111	Pfam	; 	; 	; 	; 	; 
NP_001320295.1	NP_001320295.1; NP_001320296.1	840; 845	Pfam	; 	; 	; 	; 	; 
NP_001320325.1	NP_001320325.1; NP_001320328.1; NP_001320329.1	217; 224; 224	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001320333.1	NP_001320333.1; NP_001320335.1	110; 110	Pfam	; 	; 	; 	; 	; 
NP_001320340.1	NP_001320340.1; NP_001320341.1	254; 249	Pfam	; 	; 	; 	; 	; 
NP_001320349.1	NP_001320349.1; NP_001320350.1	178; 180	Pfam	; 	; 	; 	; 	; 
NP_001320363.1	NP_001320363.1; NP_001320368.1	632; 630	Pfam	; 	; 	; 	; 	; 
NP_001320366.1	NP_001320366.1; NP_001320367.1	557; 557	Pfam	; 	; 	; 	; 	; 
NP_001320403.1	NP_001320403.1; NP_001320404.1	539; 539	Pfam	; 	; 	; 	; 	; 
NP_001320406.1	NP_001320406.1; NP_001320408.1	4132; 4132	Pfam	; 	; 	; 	; 	; 
NP_001320419.1	NP_001320419.1; NP_001320420.1	928; 927	Pfam	; 	; 	; 	; 	; 
NP_001320427.1	NP_001320427.1; NP_001320429.1	380; 380	Pfam	; 	; 	; 	; 	; 
NP_001320458.1	NP_001320458.1; NP_001321624.1	146; 155	Pfam	; 	; 	; 	; 	; 
NP_001320474.1	NP_001320474.1; NP_001320475.1	447; 456	Pfam	; 	; 	; 	; 	; 
NP_001320479.1	NP_001320479.1; NP_001320480.1	389; 381	Pfam	; 	; 	; 	; 	; 
NP_001320503.1	NP_001320503.1; NP_001320507.1	818; 825	Pfam	; 	; 	; 	; 	; 
NP_001320504.1	NP_001320504.1; NP_001320509.1	610; 610	Pfam	; 	; 	; 	; 	; 
NP_001320510.1	NP_001320510.1; NP_001320511.1	689; 691	Pfam	; 	; 	; 	; 	; 
NP_001320523.1	NP_001320523.1; NP_001320524.1	328; 328	Pfam	; 	; 	; 	; 	; 
NP_001320526.1	NP_001320526.1; NP_001320527.1	1232; 1231	Pfam	; 	; 	; 	; 	; 
NP_001320533.1	NP_001320533.1; NP_001320534.1	339; 332	Pfam	; 	; 	; 	; 	; 
NP_001320536.1	NP_001320536.1; NP_001320537.1	882; 882	Pfam	; 	; 	; 	; 	; 
NP_001320540.1	NP_001320540.1; NP_001320541.1	1215; 1216	Pfam	; 	; 	; 	; 	; 
NP_001320550.1	NP_001320550.1; NP_001320552.1	439; 439	Pfam	; 	; 	; 	; 	; 
NP_001320555.1	NP_001320555.1; NP_001320556.1	51; 51	Pfam	; 	; 	; 	; 	; 
NP_001320563.1	NP_001320563.1; NP_001320565.1	238; 238	Pfam	; 	; 	; 	; 	; 
NP_001320576.1	NP_001320576.1; NP_001320577.1	563; 559	Pfam	; 	; 	; 	; 	; 
NP_001320579.1	NP_001320579.1; NP_001320580.1	349; 349	Pfam	; 	; 	; 	; 	; 
NP_001320584.1	NP_001320584.1; NP_001320585.1; NP_001326522.1; NP_001326524.1	113; 113; 113; 113	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_001320596.1	NP_001320596.1; NP_001320598.1	709; 709	Pfam	; 	; 	; 	; 	; 
NP_001320645.1	NP_001320645.1; NP_001320651.1	512; 518	Pfam	; 	; 	; 	; 	; 
NP_001320648.1	NP_001320648.1; NP_001320649.1	654; 654	Pfam	; 	; 	; 	; 	; 
NP_001320677.1	NP_001320677.1; NP_001320678.1	218; 211	Pfam	; 	; 	; 	; 	; 
NP_001320694.1	NP_001320694.1; NP_001320695.1; NP_001320697.1	554; 561; 561	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001320720.1	NP_001320720.1; NP_001320721.1	199; 199	Pfam	; 	; 	; 	; 	; 
NP_001320731.1	NP_001320731.1; NP_001320732.1	256; 256	Pfam	; 	; 	; 	; 	; 
NP_001320739.1	NP_001320739.1; NP_001320740.1; NP_001320741.1	379; 379; 379	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001320756.1	NP_001320756.1; NP_001320759.1	429; 429	Pfam	; 	; 	; 	; 	; 
NP_001320758.1	NP_001320758.1; NP_001320760.1	449; 449	Pfam	; 	; 	; 	; 	; 
NP_001320761.1	NP_001320761.1; NP_001320762.1	122; 122	Pfam	; PF13445	; RING-type zinc-finger	; 3.5E-5	; IPR027370	; RING-type zinc-finger, LisH dimerisation motif
NP_001320787.1	NP_001320787.1; NP_001320788.1	893; 893	Pfam	; 	; 	; 	; 	; 
NP_001320790.1	NP_001320790.1; NP_001320791.1; NP_001320792.1	322; 322; 322	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001320799.1	NP_001320799.1; NP_001320800.1; NP_001320801.1	332; 332; 332	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001320816.1	NP_001320816.1; NP_001320817.1	305; 295	Pfam	; 	; 	; 	; 	; 
NP_001320827.1	NP_001320827.1; NP_001320830.1	828; 828	Pfam	; 	; 	; 	; 	; 
NP_001320828.1	NP_001320828.1; NP_001320829.1	669; 675	Pfam	; 	; 	; 	; 	; 
NP_001320857.1	NP_001320857.1; NP_001320858.1	91; 91	Pfam	; 	; 	; 	; 	; 
NP_001320859.1	NP_001320859.1; NP_001320860.1	435; 440	Pfam	; 	; 	; 	; 	; 
NP_001320866.1	NP_001320866.1; NP_001320868.1	428; 435	Pfam	; 	; 	; 	; 	; 
NP_001320876.1	NP_001320876.1; NP_001320877.1	173; 173	Pfam	; 	; 	; 	; 	; 
NP_001320899.1	NP_001320899.1; NP_001320901.1	1462; 1461	Pfam	; 	; 	; 	; 	; 
NP_001320908.1	NP_001320908.1; NP_001320909.1	924; 924	Pfam	; 	; 	; 	; 	; 
NP_001320911.1	NP_001320911.1; NP_001320912.1	210; 206	Pfam	; 	; 	; 	; 	; 
NP_001320963.1	NP_001320963.1; NP_001320964.1	1344; 1342	Pfam	; 	; 	; 	; 	; 
NP_001320979.1	NP_001320979.1; NP_001320980.1; NP_001320985.1	956; 956; 948	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001320981.1	NP_001320981.1; NP_001320983.1; NP_001320984.1	866; 866; 866	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001320989.1	NP_001320989.1; NP_001320992.1	142; 142	Pfam	; 	; 	; 	; 	; 
NP_001320994.1	NP_001320994.1; NP_001320995.1	357; 359	Pfam	; 	; 	; 	; 	; 
NP_001321007.1	NP_001321007.1; NP_001321008.1	43; 43	Pfam	; 	; 	; 	; 	; 
NP_001321013.1	NP_001321013.1; NP_001321014.1; NP_001321018.1	233; 233; 233	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001321024.1	NP_001321024.1; NP_001321025.1; NP_001322508.1; NP_001321233.1	191; 191; 191; 191	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_001321078.1	NP_001321078.1; NP_001321080.1; NP_001321081.1	310; 310; 310	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001321088.1	NP_001321088.1; NP_973984.1	317; 310	Pfam	; 	; 	; 	; 	; 
NP_001321089.1	NP_001321089.1; NP_001321090.1	292; 292	Pfam	; 	; 	; 	; 	; 
NP_001321100.1	NP_001321100.1; NP_001321101.1	264; 264	Pfam	; 	; 	; 	; 	; 
NP_001321107.1	NP_001321107.1; NP_001321109.1	1424; 1425	Pfam	; 	; 	; 	; 	; 
NP_001321125.1	NP_001321125.1; NP_001321126.1	218; 218	Pfam	; 	; 	; 	; 	; 
NP_001321146.1	NP_001321146.1; NP_001321147.1	60; 64	Pfam	; 	; 	; 	; 	; 
NP_001321150.1	NP_001321150.1; NP_001321151.1	1357; 1366	Pfam	; 	; 	; 	; 	; 
NP_001321157.1	NP_001321157.1; NP_001321159.1; NP_001321162.1	832; 832; 832	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001321160.1	NP_001321160.1; NP_001321161.1	807; 807	Pfam	; 	; 	; 	; 	; 
NP_001321190.1	NP_001321190.1; NP_001321191.1	633; 628	Pfam	; 	; 	; 	; 	; 
NP_001321222.1	NP_001321222.1; NP_001321223.1	135; 135	Pfam	; 	; 	; 	; 	; 
NP_001321246.1	NP_001321246.1; NP_001321247.1; NP_001321248.1	504; 513; 513	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001321256.1	NP_001321256.1; NP_001321257.1; NP_001321262.1; NP_001321265.1	589; 589; 589; 589	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_001321259.1	NP_001321259.1; NP_001321260.1; NP_001321261.1; NP_001321263.1; NP_001321264.1	360; 360; 360; 360; 361	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
NP_001321288.1	NP_001321288.1; NP_001321289.1	1948; 1948	Pfam	; 	; 	; 	; 	; 
NP_001321296.1	NP_001321296.1; NP_001321297.1	358; 364	Pfam	; 	; 	; 	; 	; 
NP_001321314.1	NP_001321314.1; NP_001321315.1; NP_001321317.1; NP_001321318.1	232; 232; 232; 232	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_001321324.1	NP_001321324.1; NP_001321326.1	420; 420	Pfam	; 	; 	; 	; 	; 
NP_001321330.1	NP_001321330.1; NP_001321331.1	632; 632	Pfam	; 	; 	; 	; 	; 
NP_001321347.1	NP_001321347.1; NP_001321350.1	597; 597	Pfam	; 	; 	; 	; 	; 
NP_001321351.1	NP_001321351.1; NP_001321353.1	139; 134	Pfam	; 	; 	; 	; 	; 
NP_001321368.1	NP_001321368.1; NP_001321369.1	167; 167	Pfam	; 	; 	; 	; 	; 
NP_001321373.1	NP_001321373.1; NP_001321508.1	208; 203	Pfam	; 	; 	; 	; 	; 
NP_001321381.1	NP_001321381.1; NP_001321382.1; NP_001321383.1	933; 933; 933	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001321385.1	NP_001321385.1; NP_001321386.1	843; 843	Pfam	; 	; 	; 	; 	; 
NP_001321394.1	NP_001321394.1; NP_001321395.1	195; 187	Pfam	; 	; 	; 	; 	; 
NP_001321404.1	NP_001321404.1; NP_001321408.1; NP_001321409.1	293; 287; 287	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001321405.1	NP_001321405.1; NP_001321406.1	254; 254	Pfam	; 	; 	; 	; 	; 
NP_001321418.1	NP_001321418.1; NP_001321422.1; NP_001321420.1	181; 186; 192	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001321430.1	NP_001321430.1; NP_001321431.1	228; 228	Pfam	; 	; 	; 	; 	; 
NP_001321441.1	NP_001321441.1; NP_001321444.1	671; 671	Pfam	; 	; 	; 	; 	; 
NP_001321450.1	NP_001321450.1; NP_001321451.1	522; 522	Pfam	; 	; 	; 	; 	; 
NP_001321456.1	NP_001321456.1; NP_001321458.1; NP_001321459.1	430; 430; 430	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001321477.1	NP_001321477.1; NP_001321478.1	606; 606	Pfam	; 	; 	; 	; 	; 
NP_001321514.1	NP_001321514.1; NP_001321515.1; NP_001321517.1; NP_001321518.1	167; 167; 167; 167	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_001321549.1	NP_001321549.1; NP_001321550.1	977; 977	Pfam	; 	; 	; 	; 	; 
NP_001321592.1	NP_001321592.1; NP_001321595.1	243; 238	Pfam	; 	; 	; 	; 	; 
NP_001321600.1	NP_001321600.1; NP_001321601.1	340; 340	Pfam	; 	; 	; 	; 	; 
NP_001321611.1	NP_001321611.1; NP_001321613.1	299; 299	Pfam	; 	; 	; 	; 	; 
NP_001321635.1	NP_001321635.1; NP_001321636.1	458; 458	Pfam	; 	; 	; 	; 	; 
NP_001321639.1	NP_001321639.1; NP_001321640.1; NP_001321641.1	513; 513; 513	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001321653.1	NP_001321653.1; NP_001321654.1; NP_001330915.1; NP_001330916.1; NP_001330917.1; NP_001330918.1	304; 304; 304; 304; 304; 304	Pfam	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 
NP_001321661.1	NP_001321661.1; NP_001321662.1; NP_001321663.1	750; 750; 750	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001321675.1	NP_001321675.1; NP_001321676.1	66; 66	Pfam	; 	; 	; 	; 	; 
NP_001321677.1	NP_001321677.1; NP_001321678.1	344; 344	Pfam	; 	; 	; 	; 	; 
NP_001321686.1	NP_001321686.1; NP_001321687.1	280; 280	Pfam	; 	; 	; 	; 	; 
NP_001321691.1	NP_001321691.1; NP_001321692.1	92; 92	Pfam	; 	; 	; 	; 	; 
NP_001321696.1	NP_001321696.1; NP_001321697.1	356; 356	Pfam	; 	; 	; 	; 	; 
NP_001321738.1	NP_001321738.1; NP_001321739.1; NP_001321742.1	1641; 1641; 1641	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001321750.1	NP_001321750.1; NP_001321753.1	910; 910	Pfam	; 	; 	; 	; 	; 
NP_001321770.1	NP_001321770.1; NP_001321771.1	201; 201	Pfam	; 	; 	; 	; 	; 
NP_001321792.1	NP_001321792.1; NP_001321793.1	393; 393	Pfam	; 	; 	; 	; 	; 
NP_001321795.1	NP_001321795.1; NP_001321797.1	659; 657	Pfam	; 	; 	; 	; 	; 
NP_001321863.1	NP_001321863.1; NP_001321864.1	387; 387	Pfam	; 	; 	; 	; 	; 
NP_001321885.1	NP_001321885.1; NP_001321886.1	372; 372	Pfam	; 	; 	; 	; 	; 
NP_001321891.1	NP_001321891.1; NP_001321895.1; NP_001321893.1; NP_001321892.1	375; 371; 373; 369	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_001321926.1	NP_001321926.1; NP_001321927.1	280; 280	Pfam	; 	; 	; 	; 	; 
NP_001321955.1	NP_001321955.1; NP_001321957.1	723; 723	Pfam	; 	; 	; 	; 	; 
NP_001321958.1	NP_001321958.1; NP_001321960.1; NP_001321963.1	245; 245; 245	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001321972.1	NP_001321972.1; NP_001321973.1	81; 81	Pfam	; 	; 	; 	; 	; 
NP_001321978.1	NP_001321978.1; NP_001321980.1	894; 893	Pfam	; 	; 	; 	; 	; 
NP_001321987.1	NP_001321987.1; NP_001321989.1	1171; 1171	Pfam	; 	; 	; 	; 	; 
NP_001321994.1	NP_001321994.1; NP_001321995.1	119; 121	Pfam	; 	; 	; 	; 	; 
NP_001322020.1	NP_001322020.1; NP_001322021.1; NP_001322022.1	723; 723; 723	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001322037.1	NP_001322037.1; NP_001322038.1	48; 48	Pfam	; 	; 	; 	; 	; 
NP_001322039.1	NP_001322039.1; NP_001322041.1	318; 318	Pfam	; 	; 	; 	; 	; 
NP_001322043.1	NP_001322043.1; NP_001322044.1	371; 371	Pfam	; 	; 	; 	; 	; 
NP_001322053.1	NP_001322053.1; NP_001322055.1	515; 515	Pfam	; 	; 	; 	; 	; 
NP_001322054.1	NP_001322054.1; NP_001322056.1	544; 544	Pfam	; 	; 	; 	; 	; 
NP_001322063.1	NP_001322063.1; NP_001322065.1	318; 314	Pfam	; 	; 	; 	; 	; 
NP_001322072.1	NP_001322072.1; NP_001322073.1	1331; 1328	Pfam	PF08696, PF13086, PF13087; 	DNA replication factor Dna2, AAA domain, AAA domain; 	2.5E-56, 2.8E-16, 9.4E-52; 	IPR014808, IPR041677, IPR041679; 	DNA replication factor Dna2, N-terminal, DNA2/NAM7 helicase, helicase domain, DNA2/NAM7 helicase-like, C-terminal; 
NP_001322081.1	NP_001322081.1; NP_001322084.1	753; 743	Pfam	; 	; 	; 	; 	; 
NP_001322087.1	NP_001322087.1; NP_001322088.1	524; 525	Pfam	; 	; 	; 	; 	; 
NP_001322096.1	NP_001322096.1; NP_001322097.1	283; 276	Pfam	; 	; 	; 	; 	; 
NP_001322101.1	NP_001322101.1; NP_001322102.1	258; 258	Pfam	; 	; 	; 	; 	; 
NP_001322128.1	NP_001322128.1; NP_001322130.1	3552; 3553	Pfam	; 	; 	; 	; 	; 
NP_001322132.1	NP_001322132.1; NP_001322134.1; NP_001322133.1	184; 184; 176	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001322137.1	NP_001322137.1; NP_001322138.1	531; 531	Pfam	; 	; 	; 	; 	; 
NP_001322151.1	NP_001322151.1; NP_001322152.1	232; 232	Pfam	; 	; 	; 	; 	; 
NP_001322163.1	NP_001322163.1; NP_001322165.1	299; 299	Pfam	; 	; 	; 	; 	; 
NP_001322172.1	NP_001322172.1; NP_001322173.1	595; 604	Pfam	; PF04525, PF01008	; LURP-one-related, Initiation factor 2 subunit family	; 1.6E-51, 9.9E-65	; IPR007612, IPR000649	; LURP-one-related, Initiation factor 2B-related
NP_001322177.1	NP_001322177.1; NP_001322178.1	405; 405	Pfam	; 	; 	; 	; 	; 
NP_001322197.1	NP_001322197.1; NP_001322198.1; NP_001322200.1; NP_001322199.1	693; 693; 694; 690	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_001322204.1	NP_001322204.1; NP_001322205.1	557; 557	Pfam	; 	; 	; 	; 	; 
NP_001322217.1	NP_001322217.1; NP_001322218.1	231; 237	Pfam	; 	; 	; 	; 	; 
NP_001322229.1	NP_001322229.1; NP_001322230.1	254; 254	Pfam	; 	; 	; 	; 	; 
NP_001322241.1	NP_001322241.1; NP_001322242.1	267; 264	Pfam	; 	; 	; 	; 	; 
NP_001322243.1	NP_001322243.1; NP_001322247.1	815; 815	Pfam	; 	; 	; 	; 	; 
NP_001322244.1	NP_001322244.1; NP_001322249.1	739; 739	Pfam	; 	; 	; 	; 	; 
NP_001322277.1	NP_001322277.1; NP_001322278.1	424; 420	Pfam	; 	; 	; 	; 	; 
NP_001322292.1	NP_001322292.1; NP_001322294.1	306; 299	Pfam	; 	; 	; 	; 	; 
NP_001322296.1	NP_001322296.1; NP_001322297.1; NP_001322298.1; NP_001322299.1	202; 202; 202; 202	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_001322320.1	NP_001322320.1; NP_001322321.1	477; 477	Pfam	; 	; 	; 	; 	; 
NP_001322326.1	NP_001322326.1; NP_001322331.1; NP_001322329.1	932; 928; 931	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001322335.1	NP_001322335.1; NP_001322337.1	401; 401	Pfam	; 	; 	; 	; 	; 
NP_001322362.1	NP_001322362.1; NP_001322364.1	651; 651	Pfam	; 	; 	; 	; 	; 
NP_001322366.1	NP_001322366.1; NP_001322367.1	909; 908	Pfam	; 	; 	; 	; 	; 
NP_001322374.1	NP_001322374.1; NP_001322375.1	255; 249	Pfam	; 	; 	; 	; 	; 
NP_001322455.1	NP_001322455.1; NP_001322456.1; NP_001322458.1	205; 209; 209	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001322464.1	NP_001322464.1; NP_001322465.1	339; 340	Pfam	; 	; 	; 	; 	; 
NP_001322489.1	NP_001322489.1; NP_001322490.1	546; 541	Pfam	; 	; 	; 	; 	; 
NP_001322510.1	NP_001322510.1; NP_001322640.1	169; 169	Pfam	; 	; 	; 	; 	; 
NP_001322523.1	NP_001322523.1; NP_001322524.1	273; 277	Pfam	; 	; 	; 	; 	; 
NP_001322552.1	NP_001322552.1; NP_001322888.1	451; 451	Pfam	; 	; 	; 	; 	; 
NP_001322556.1	NP_001322556.1; NP_001322557.1; NP_001322558.1	1218; 1218; 1218	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001322559.1	NP_001322559.1; NP_001322562.1; NP_001322560.1	1392; 1392; 1394	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_001322587.1	NP_001322587.1; NP_001322588.1	228; 228	Pfam	; 	; 	; 	; 	; 
NP_001322596.1	NP_001322596.1; NP_001322599.1; NP_001322597.1; NP_001322600.1; NP_001322598.1; NP_001322601.1; NP_001322602.1	2043; 2043; 2052; 2052; 2046; 2049; 2049	Pfam	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 
NP_001322614.1	NP_001322614.1; NP_001322615.1; NP_001322617.1; NP_001322616.1; NP_001322618.1	405; 405; 405; 415; 415	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
NP_001322681.1	NP_001322681.1; NP_001322682.1	241; 239	Pfam	; 	; 	; 	; 	; 
NP_001322692.1	NP_001322692.1; NP_001322693.1	699; 694	Pfam	; 	; 	; 	; 	; 
NP_001322730.1	NP_001322730.1; NP_001322731.1; NP_001322733.1; NP_001322732.1	66; 71; 63; 60	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_001322735.1	NP_001322735.1; NP_001322736.1	270; 280	Pfam	; 	; 	; 	; 	; 
NP_001322757.1	NP_001322757.1; NP_001322758.1	241; 240	Pfam	; 	; 	; 	; 	; 
NP_001322764.1	NP_001322764.1; NP_001322765.1	303; 306	Pfam	; 	; 	; 	; 	; 
NP_001322788.1	NP_001322788.1; NP_001322789.1	1906; 1906	Pfam	; 	; 	; 	; 	; 
NP_001322814.1	NP_001322814.1; NP_001322816.1	372; 372	Pfam	; 	; 	; 	; 	; 
NP_001322836.1	NP_001322836.1; NP_001322837.1	647; 647	Pfam	; 	; 	; 	; 	; 
NP_001322840.1	NP_001322840.1; NP_001322842.1	567; 559	Pfam	; 	; 	; 	; 	; 
NP_001322841.1	NP_001322841.1; NP_001322844.1	524; 524	Pfam	; 	; 	; 	; 	; 
NP_001322849.1	NP_001322849.1; NP_001322850.1	372; 372	Pfam	; 	; 	; 	; 	; 
NP_001322851.1	NP_001322851.1; NP_001322852.1	308; 308	Pfam	; 	; 	; 	; 	; 
NP_001322880.1	NP_001322880.1; NP_001322881.1	463; 463	Pfam	; 	; 	; 	; 	; 
NP_001322884.1	NP_001322884.1; NP_001322885.1	1010; 1010	Pfam	; 	; 	; 	; 	; 
NP_001322894.1	NP_001322894.1; NP_001322895.1	581; 581	Pfam	; 	; 	; 	; 	; 
