NP_027421.1	NP_027421.1; NP_001077869.1; NP_001318180.1; NP_001324640.1	486; 486; 486; 486	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_193945.2	NP_193945.2; NP_001320030.1; NP_001031695.1	234; 234; 224	Pfam	; PF01426, PF00628; 	; BAH domain, PHD-finger; 	; 4.4E-22, 2.5E-10; 	; IPR001025, IPR019787; 	; Bromo adjacent homology (BAH) domain, Zinc finger, PHD-finger; 
NP_194002.1	NP_194002.1; NP_567665.2	526; 557	Pfam	PF00067; PF00067	Cytochrome P450; Cytochrome P450	6.6E-98; 5.4E-97	IPR001128; IPR001128	Cytochrome P450; Cytochrome P450
NP_194008.1	NP_194008.1; NP_001328181.1	334; 334	Pfam	; PF03479	; Plants and Prokaryotes Conserved (PCC) domain	; 5.8E-27	; IPR005175	; PPC domain
NP_194013.1	NP_194013.1; NP_974594.1	176; 176	Pfam	PF01754, PF01428; 	A20-like zinc finger, AN1-like Zinc finger; 	8.2E-11, 1.3E-9; 	IPR002653, IPR000058; 	Zinc finger, A20-type, Zinc finger, AN1-type; 
NP_194017.3	NP_194017.3; NP_001078430.1	509; 501	Pfam	; 	; 	; 	; 	; 
NP_194031.6	NP_194031.6; NP_001328245.1	919; 919	Pfam	PF00149; 	Calcineurin-like phosphoesterase; 	7.0E-10; 	IPR004843; 	Calcineurin-like phosphoesterase domain, ApaH type; 
NP_194034.1	NP_194034.1; NP_564731.1	502; 532	Pfam	; 	; 	; 	; 	; 
NP_194037.2	NP_194037.2; NP_001117204.1; NP_567191.2	484; 527; 534	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_194046.2	NP_194046.2; NP_001320039.1; NP_194054.3; NP_567678.1; NP_849426.1	659; 682; 627; 674; 680	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
NP_194050.2	NP_194050.2; NP_001329690.1; NP_001329691.1; NP_001329689.1	667; 589; 589; 582	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_194052.2	NP_194052.2; NP_001078435.1; NP_001329247.1; NP_001329248.1; NP_849427.1	610; 673; 535; 524; 524	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
NP_194056.3	NP_194056.3; NP_001320042.1	721; 686	Pfam	; 	; 	; 	; 	; 
NP_194058.2	NP_194058.2; NP_001329528.1; NP_001329527.1; NP_194058.2; NP_001329528.1; NP_001329527.1; NP_001328177.1; NP_001320044.1; NP_001328178.1	645; 645; 647; 645; 645; 647; 664; 666; 616	Pfam	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 
NP_194087.1	NP_194087.1; NP_849349.1	479; 478	Pfam	; PF00759	; Glycosyl hydrolase family 9	; 9.6E-145	; IPR001701	; Glycoside hydrolase family 9
NP_194090.2	NP_194090.2; NP_194091.1; NP_001031705.2; NP_849430.1	424; 422; 380; 318	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_194094.1	NP_194094.1; NP_001328059.1	275; 275	Pfam	; PF02453	; Reticulon	; 6.9E-56	; IPR003388	; Reticulon
NP_194096.1	NP_194096.1; NP_196779.1; NP_197437.1; NP_175485.1; NP_001320603.1; NP_001320604.1; NP_001327803.1; NP_188676.1; NP_001319867.1; NP_192381.1; NP_193925.1; NP_001190794.1; NP_176386.2; NP_001329845.1; NP_001319868.1; NP_001328081.1; NP_001328082.1; NP_001328083.1; NP_001328084.1; NP_001328085.1; NP_001190672.1; NP_001329214.1; NP_001319866.1; NP_001329212.1; NP_001329213.1	529; 528; 523; 521; 547; 477; 541; 541; 531; 531; 554; 561; 551; 492; 520; 520; 520; 520; 520; 520; 533; 485; 498; 500; 471	Pfam	; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
NP_194104.1	NP_194104.1; NP_001329803.1; NP_001329804.1	306; 312; 271	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_194106.1	NP_194106.1; NP_974599.1	343; 343	Pfam	; 	; 	; 	; 	; 
NP_194126.5	NP_194126.5; NP_001190819.1	561; 562	Pfam	; PF07738	; Sad1 / UNC-like C-terminal	; 2.6E-30	; IPR012919	; SUN domain
NP_194129.1	NP_194129.1; NP_001031706.1	638; 636	Pfam	PF02309, PF06507, PF02362; 	AUX/IAA family, Auxin response factor, B3 DNA binding domain; 	5.4E-8, 1.3E-32, 8.3E-22; 	IPR033389, IPR010525, IPR003340; 	AUX/IAA domain, Auxin response factor domain, B3 DNA binding domain; 
NP_194141.2	NP_194141.2; NP_001328320.1; NP_001328321.1; NP_001328322.1	709; 725; 690; 706	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_194149.2	NP_194149.2; NP_001328599.1	260; 255	Pfam	; 	; 	; 	; 	; 
NP_194155.1	NP_194155.1; NP_001329713.1; NP_198217.1	353; 301; 330	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_194171.1	NP_194171.1; NP_001078442.1; NP_198391.1; NP_001332317.1	445; 416; 446; 375	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_194178.1	NP_194178.1; NP_849435.1; NP_001190821.1	309; 309; 317	Pfam	; ; PF06200, PF00320, PF06203	; ; tify domain, GATA zinc finger, CCT motif	; ; 2.5E-12, 6.2E-13, 8.9E-14	; ; IPR010399, IPR000679, IPR010402	; ; Tify domain, Zinc finger, GATA-type, CCT domain
NP_194194.2	NP_194194.2; NP_001330558.1; NP_001190503.1; NP_199813.2	407; 414; 444; 407	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_194205.1	NP_194205.1; NP_001329106.1; NP_001329107.1; NP_001329103.1; NP_001329105.1; NP_001329109.1; NP_974610.1; NP_194205.1; NP_001329106.1; NP_001329107.1; NP_001329105.1; NP_001329109.1; NP_974610.1; NP_001329103.1; NP_001329104.1; NP_001329102.1; NP_001329108.1	427; 389; 348; 318; 324; 324; 324; 427; 389; 348; 324; 324; 324; 318; 245; 221; 221	Pfam	; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
NP_194212.2	NP_194212.2; NP_001328942.1; NP_001190829.1; NP_194212.2; NP_001328942.1; NP_001190829.1; NP_194212.2; NP_001328942.1; NP_001190829.1; NP_194212.2; NP_001328942.1; NP_001031709.1; NP_001190829.1	438; 438; 445; 438; 438; 445; 438; 438; 445; 438; 438; 481; 445	Pfam	; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; 
NP_194219.2	NP_194219.2; NP_001330206.1; NP_199851.2	615; 539; 611	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_194222.1	NP_194222.1; NP_568728.1	69; 69	Pfam	; PF00584	; SecE/Sec61-gamma subunits of protein translocation complex	; 2.2E-14	; IPR001901	; Protein translocase complex, SecE/Sec61-gamma subunit
NP_194227.2	NP_194227.2; NP_001331718.1; NP_001190300.1; NP_196817.2; NP_001331717.1; NP_199891.4	707; 609; 696; 708; 804; 819	Pfam	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 
NP_194229.1	NP_194229.1; NP_001329044.1	118; 118	Pfam	; PF13881	; Ubiquitin-2 like Rad60 SUMO-like	; 4.8E-42	; IPR039540	; UBL3-like, ubiquitin domain
NP_194231.1	NP_194231.1; NP_199893.1	281; 294	Pfam	PF03083; PF03083	Sugar efflux transporter for intercellular exchange; Sugar efflux transporter for intercellular exchange	2.8E-29; 1.3E-28	IPR004316; IPR004316	SWEET sugar transporter; SWEET sugar transporter
NP_194235.1	NP_194235.1; NP_001190831.1	137; 149	Pfam	; 	; 	; 	; 	; 
NP_194245.1	NP_194245.1; NP_199939.1; NP_001332407.1	260; 257; 210	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_194249.2	NP_194249.2; NP_001119053.1	394; 395	Pfam	; PF04484	; QWRF family	; 1.5E-84	; IPR007573	; QWRF family
NP_194253.2	NP_194253.2; NP_001328533.1; NP_849552.1	578; 578; 578	Pfam	; PF02845, PF13639; 	; CUE domain, Ring finger domain; 	; 4.8E-7, 1.1E-8; 	; IPR003892, IPR001841; 	; Ubiquitin system component CUE, Zinc finger, RING-type; 
NP_194258.3	NP_194258.3; NP_001320061.1	259; 259	Pfam	; PF00406	; Adenylate kinase	; 6.2E-48	; -	; -
NP_194261.1	NP_194261.1; NP_001329605.1	353; 325	Pfam	; 	; 	; 	; 	; 
NP_194272.1	NP_194272.1; NP_001328762.1; NP_199994.1; NP_001332048.1	377; 297; 378; 297	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_194282.2	NP_194282.2; NP_001320064.1	748; 748	Pfam	; PF01803	; LIM-domain binding protein	; 5.3E-58	; IPR029005	; LIM-domain binding protein/SEUSS
NP_194286.1	NP_194286.1; NP_001328550.1	283; 217	Pfam	; 	; 	; 	; 	; 
NP_194294.2	NP_194294.2; NP_001190838.1; NP_001329321.1; NP_567173.3	488; 514; 466; 542	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_194296.1	NP_194296.1; NP_194298.1	255; 252	Pfam	PF05903; 	PPPDE putative peptidase domain; 	8.0E-42; 	IPR008580; 	PPPDE peptidase domain; 
NP_194304.1	NP_194304.1; NP_200077.1	177; 179	Pfam	PF03501; 	Plectin/S10 domain; 	1.7E-42; 	IPR005326; 	Plectin/S10, N-terminal; 
NP_194307.2	NP_194307.2; NP_001320067.1	418; 422	Pfam	; 	; 	; 	; 	; 
NP_194310.3	NP_194310.3; NP_001078448.1; NP_200566.1; NP_001031372.1; NP_001189550.1; NP_565441.2	601; 601; 647; 622; 622; 622	Pfam	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 
NP_194311.1	NP_194311.1; NP_200564.1	286; 284	Pfam	; 	; 	; 	; 	; 
NP_194312.1	NP_194312.1; NP_200562.1; NP_200561.1	287; 284; 285	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_194344.2	NP_194344.2; NP_001329560.1; NP_001329558.1; NP_001329555.1; NP_001329554.1; NP_001329557.1; NP_001320473.1; NP_194344.2; NP_001329560.1; NP_001329558.1; NP_001329555.1; NP_001329554.1; NP_001329557.1; NP_194344.2; NP_001329560.1; NP_001329558.1; NP_001329555.1; NP_001329554.1; NP_001329557.1; NP_194344.2; NP_001329560.1; NP_001329558.1; NP_849553.1; NP_001329556.1; NP_001329555.1; NP_001329554.1; NP_001329557.1; NP_001329559.1	636; 636; 638; 567; 592; 592; 653; 636; 636; 638; 567; 592; 592; 636; 636; 638; 567; 592; 592; 636; 636; 638; 728; 717; 567; 592; 592; 753	Pfam	; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
NP_194345.1	NP_194345.1; NP_566939.1	352; 295	Pfam	; 	; 	; 	; 	; 
NP_194369.1	NP_194369.1; NP_200446.1	497; 498	Pfam	; 	; 	; 	; 	; 
NP_194378.2	NP_194378.2; NP_001320071.1; NP_200425.1; NP_001329675.1	308; 308; 288; 223	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_194382.1	NP_194382.1; NP_001329763.1; NP_001329761.1; NP_001329762.1	358; 358; 355; 355	Pfam	; PF00274; ; 	; Fructose-bisphosphate aldolase class-I; ; 	; 2.2E-164; ; 	; IPR000741; ; 	; Fructose-bisphosphate aldolase, class-I; ; 
NP_194383.1	NP_194383.1; NP_001031721.1; NP_001328708.1	358; 358; 358	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_194386.1	NP_194386.1; NP_194387.1; NP_001332655.1; NP_200410.1; NP_001320073.1; NP_001328805.1; NP_567492.1	214; 226; 226; 226; 230; 226; 226	Pfam	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 
NP_194391.1	NP_194391.1; NP_001332267.1; NP_200402.1; NP_199586.1; NP_001030784.1; NP_189395.1	506; 498; 498; 586; 578; 578	Pfam	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 
NP_194400.1	NP_194400.1; NP_001031726.1; NP_001328753.1	687; 687; 687	Pfam	; ; PF00307	; ; Calponin homology (CH) domain	; ; 4.6E-21	; ; IPR001715	; ; Calponin homology domain
NP_194401.1	NP_194401.1; NP_974623.1	70; 70	Pfam	; 	; 	; 	; 	; 
NP_194402.1	NP_194402.1; NP_200337.1; NP_001330655.1	305; 305; 346	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_194413.2	NP_194413.2; NP_001328266.1	455; 459	Pfam	; 	; 	; 	; 	; 
NP_194414.1	NP_194414.1; NP_200327.1; NP_001154779.1	100; 103; 116	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_194434.2	NP_194434.2; NP_001119065.1; NP_001119066.1; NP_001119067.1; NP_001328603.1; NP_001328604.1	250; 250; 250; 250; 250; 250	Pfam	; ; ; ; ; PF04157	; ; ; ; ; EAP30/Vps36 family	; ; ; ; ; 3.7E-76	; ; ; ; ; IPR040608	; ; ; ; ; Snf8/Vps36 family
NP_194435.1	NP_194435.1; NP_001031729.1; NP_001078451.1; NP_001328988.1; NP_974624.1	453; 453; 453; 453; 453	Pfam	; ; ; PF00646, PF07723; 	; ; ; F-box domain, Leucine Rich Repeat; 	; ; ; 3.9E-6, 2.0E-4; 	; ; ; IPR001810, IPR013101; 	; ; ; F-box domain, Leucine-rich repeat 2; 
NP_194437.1	NP_194437.1; NP_200292.1	475; 470	Pfam	; PF00291	; Pyridoxal-phosphate dependent enzyme	; 8.8E-48	; IPR001926	; Pyridoxal-phosphate dependent enzyme
NP_194440.2	NP_194440.2; NP_001031730.1; NP_200289.2	436; 433; 432	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_194452.1	NP_194452.1; NP_001328414.1	919; 927	Pfam	; PF00931, PF13855	; NB-ARC domain, Leucine rich repeat	; 1.7E-50, 4.2E-8	; IPR002182, IPR001611	; NB-ARC, Leucine-rich repeat
NP_194455.2	NP_194455.2; NP_001190853.1	354; 344	Pfam	PF01370; 	NAD dependent epimerase/dehydratase family; 	2.8E-26; 	IPR001509; 	NAD-dependent epimerase/dehydratase; 
NP_194456.1	NP_194456.1; NP_200262.1	612; 612	Pfam	; 	; 	; 	; 	; 
NP_194457.2	NP_194457.2; NP_001329265.1; NP_001329266.1; NP_200261.1; NP_001329267.1; NP_001190538.1	205; 194; 194; 204; 154; 244	Pfam	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 
NP_194467.5	NP_194467.5; NP_001328307.1; NP_001328308.1; NP_001328309.1	1134; 1136; 1136; 1136	Pfam	; PF00612, PF00063; ; 	; IQ calmodulin-binding motif, Myosin head (motor domain); ; 	; 0.0011, 2.4E-230; ; 	; IPR000048, IPR001609; ; 	; IQ motif, EF-hand binding site, Myosin head, motor domain; ; 
NP_194486.1	NP_194486.1; NP_194487.1	455; 453	Pfam	PF00201; 	UDP-glucoronosyl and UDP-glucosyl transferase; 	1.9E-9; 	IPR002213; 	UDP-glucuronosyl/UDP-glucosyltransferase; 
NP_194524.2	NP_194524.2; NP_568679.1	335; 300	Pfam	; 	; 	; 	; 	; 
NP_194529.4	NP_194529.4; NP_001328776.1; NP_001328775.1	830; 832; 801	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_194538.1	NP_194538.1; NP_195555.2; NP_001329210.1; NP_001329209.1	547; 549; 500; 454	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_194540.1	NP_194540.1; NP_001328222.1	282; 198	Pfam	; 	; 	; 	; 	; 
NP_194543.1	NP_194543.1; NP_564468.1	292; 314	Pfam	; 	; 	; 	; 	; 
NP_194566.3	NP_194566.3; NP_001328219.1; NP_001328220.1; NP_001328221.1	562; 562; 562; 562	Pfam	; PF13639; ; 	; Ring finger domain; ; 	; 2.2E-9; ; 	; IPR001841; ; 	; Zinc finger, RING-type; ; 
NP_194568.1	NP_194568.1; NP_001328166.1	379; 379	Pfam	; PF00153	; Mitochondrial carrier protein	; 1.4E-23	; IPR018108	; Mitochondrial substrate/solute carrier
NP_194593.1	NP_194593.1; NP_001190859.1	246; 250	Pfam	; 	; 	; 	; 	; 
NP_194615.2	NP_194615.2; NP_001329054.1; NP_001329055.1; NP_001329056.1; NP_194617.2; NP_194615.2; NP_001329054.1; NP_001329055.1; NP_001329056.1; NP_194617.2; NP_194615.2; NP_001329054.1; NP_001329055.1; NP_001329056.1; NP_194617.2; NP_001078465.1	414; 415; 415; 415; 415; 414; 415; 415; 415; 415; 414; 415; 415; 415; 415; 378	Pfam	; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
NP_194620.1	NP_194620.1; NP_001078466.1; NP_849467.1	425; 425; 425	Pfam	; PF16135; 	; Tify domain binding domain; 	; 2.9E-5; 	; IPR032308; 	; Jas TPL-binding domain; 
NP_194645.1	NP_194645.1; NP_001078468.1	219; 219	Pfam	; PF03357	; Snf7	; 2.5E-48	; IPR005024	; Snf7 family
NP_194652.1	NP_194652.1; NP_001329814.1	498; 497	Pfam	PF02365; 	No apical meristem (NAM) protein; 	1.0E-23; 	IPR003441; 	NAC domain; 
NP_194653.1	NP_194653.1; NP_001328902.1	415; 386	Pfam	; 	; 	; 	; 	; 
NP_194657.1	NP_194657.1; NP_001031746.1	77; 82	Pfam	PF07333; PF07333	S locus-related glycoprotein 1 binding pollen coat protein (SLR1-BP); S locus-related glycoprotein 1 binding pollen coat protein (SLR1-BP)	2.6E-14; 9.1E-15	IPR010851; IPR010851	Defensin-like protein; Defensin-like protein
NP_194683.2	NP_194683.2; NP_001031749.1	334; 336	Pfam	; PF00132, PF13720	; Bacterial transferase hexapeptide (six repeats), Udp N-acetylglucosamine O-acyltransferase	; 8.5E-9, 3.0E-23	; IPR001451, IPR029098	; Hexapeptide repeat, UDP N-acetylglucosamine O-acyltransferase, C-terminal
NP_194689.1	NP_194689.1; NP_194691.1; NP_194692.1; NP_194690.1	307; 337; 223; 293	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_194702.2	NP_194702.2; NP_001329130.1; NP_001329131.1	487; 450; 450	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_194703.1	NP_194703.1; NP_849470.1; NP_565455.1; NP_001328306.1	524; 428; 501; 372	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_194719.1	NP_194719.1; NP_001327988.1	1069; 1069	Pfam	; 	; 	; 	; 	; 
NP_194722.2	NP_194722.2; NP_001078471.1; NP_001329072.1; NP_001329071.1; NP_001031752.1; NP_001329070.1; NP_001119080.1	254; 263; 263; 228; 225; 234; 184	Pfam	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 
NP_194735.2	NP_194735.2; NP_001328551.1; NP_001325211.1; NP_849985.1	401; 401; 394; 394	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_194739.1	NP_194739.1; NP_001320087.1	1311; 1311	Pfam	; PF13086, PF13087	; AAA domain, AAA domain	; 5.3E-67, 6.1E-58	; IPR041677, IPR041679	; DNA2/NAM7 helicase, helicase domain, DNA2/NAM7 helicase-like, C-terminal
NP_194745.1	NP_194745.1; NP_001329917.1; NP_001329918.1; NP_001190869.1	974; 974; 974; 983	Pfam	; ; ; PF00626, PF02209	; ; ; Gelsolin repeat, Villin headpiece domain	; ; ; 1.1E-15, 9.0E-15	; ; ; IPR007123, IPR003128	; ; ; Gelsolin-like domain, Villin headpiece
NP_194785.1	NP_194785.1; NP_001329900.1	733; 733	Pfam	; PF00027, PF00520	; Cyclic nucleotide-binding domain, Ion transport protein	; 5.4E-7, 1.0E-33	; IPR000595, IPR005821	; Cyclic nucleotide-binding domain, Ion transport domain
NP_194819.3	NP_194819.3; NP_001119082.1; NP_001329622.1	316; 316; 316	Pfam	; ; PF03372	; ; Endonuclease/Exonuclease/phosphatase family	; ; 8.2E-6	; ; IPR005135	; ; Endonuclease/exonuclease/phosphatase
NP_194827.3	NP_194827.3; NP_195179.2; NP_194827.3; NP_001320095.1	358; 335; 358; 310	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_194840.3	NP_194840.3; NP_001329355.1	793; 771	Pfam	; 	; 	; 	; 	; 
NP_194843.1	NP_194843.1; NP_200617.2	484; 477	Pfam	; 	; 	; 	; 	; 
NP_194851.2	NP_194851.2; NP_001328658.1	764; 665	Pfam	; 	; 	; 	; 	; 
NP_194876.2	NP_194876.2; NP_001190880.1; NP_001320104.1; NP_001328337.1; NP_001328338.1; NP_001328339.1; NP_001328342.1; NP_001329405.1; NP_001329406.1; NP_194877.2	948; 948; 948; 948; 948; 948; 948; 948; 948; 948	Pfam	; ; ; ; ; ; ; ; PF01602, PF07718, PF14806; 	; ; ; ; ; ; ; ; Adaptin N terminal region, Coatomer beta C-terminal region, Coatomer beta subunit appendage platform; 	; ; ; ; ; ; ; ; 1.4E-91, 6.2E-57, 7.9E-57; 	; ; ; ; ; ; ; ; IPR002553, IPR011710, IPR029446; 	; ; ; ; ; ; ; ; Clathrin/coatomer adaptor, adaptin-like, N-terminal, Coatomer beta subunit, C-terminal, Coatomer beta subunit, appendage platform domain; 
NP_194886.1	NP_194886.1; NP_001078474.1	200; 200	Pfam	; 	; 	; 	; 	; 
NP_194898.1	NP_194898.1; NP_196598.1	250; 249	Pfam	; PF01092	; Ribosomal protein S6e	; 1.5E-54	; IPR001377	; Ribosomal protein S6e
NP_194900.1	NP_194900.1; NP_001329548.1; NP_849481.1	134; 134; 134	Pfam	; PF03540; 	; Transcription initiation factor TFIID 23-30kDa subunit; 	; 9.6E-25; 	; IPR003923; 	; Transcription initiation factor TFIID, 23-30kDa subunit; 
NP_194903.2	NP_194903.2; NP_001328538.1; NP_001328539.1	311; 311; 305	Pfam	; PF00481; 	; Protein phosphatase 2C; 	; 7.5E-67; 	; IPR001932; 	; PPM-type phosphatase domain; 
NP_194914.1	NP_194914.1; NP_001329796.1; NP_974656.1	357; 295; 275	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_194915.2	NP_194915.2; NP_001328811.1	233; 175	Pfam	; 	; 	; 	; 	; 
NP_194918.2	NP_194918.2; NP_001328314.1	1202; 1194	Pfam	PF00385, PF06461, PF06465, PF00176, PF00271; 	Chromo (CHRromatin Organisation MOdifier) domain, Domain of Unknown Function (DUF1086), Domain of Unknown Function (DUF1087), SNF2 family N-terminal domain, Helicase conserved C-terminal domain; 	1.0E-13, 8.1E-58, 9.8E-18, 1.0E-62, 1.5E-17; 	IPR023780, IPR009462, IPR009463, IPR000330, IPR001650; 	Chromo domain, Domain of unknown function DUF1086, Domain of unknown function DUF1087, SNF2, N-terminal, Helicase, C-terminal; 
NP_194928.3	NP_194928.3; NP_001190886.1; NP_001328764.1	418; 419; 398	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_194929.2	NP_194929.2; NP_001329752.1	780; 776	Pfam	PF02362, PF07496; 	B3 DNA binding domain, CW-type Zinc Finger; 	2.2E-15, 1.1E-12; 	IPR003340, IPR011124; 	B3 DNA binding domain, Zinc finger, CW-type; 
NP_194932.1	NP_194932.1; NP_196667.2; NP_194932.1; NP_196667.2; NP_194932.1; NP_001328629.1	383; 393; 383; 393; 383; 364	Pfam	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 
NP_194963.2	NP_194963.2; NP_001320112.1; NP_001320113.1; NP_001328931.1	342; 423; 453; 412	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_194977.6	NP_194977.6; NP_001328113.1	673; 675	Pfam	; 	; 	; 	; 	; 
NP_194980.1	NP_194980.1; NP_001329230.1	414; 416	Pfam	; 	; 	; 	; 	; 
NP_194992.1	NP_194992.1; NP_001031774.1; NP_001329106.1; NP_194992.1; NP_001031774.1; NP_974666.1; NP_001328058.1	400; 392; 389; 400; 392; 356; 288	Pfam	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 
